schema_name,table_name,column_name,Dtype,nb_rows,null_count,percentage,key2,target,target_label,example,comments
mimiciii,chartevents_22,hadm_id,integer,2544521.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,"[145834, 185777, 143045, 197661]",
mimiciii,chartevents_22,icustay_id,integer,2544521.0,18.659821059258537,99.99926666665124,chartevents_fk_icustay_id,icustays,icustay_id,"[211552, 294638, 263738, 244882]",
mimiciii,chartevents_22,itemid,integer,2544521.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,[159],
mimiciii,chartevents_22,charttime,timestamp without time zone,2544521.0,0.0,100.0,,,,"[numpy.datetime64('2101-10-25T04:00:00.000000000'), numpy.datetime64('2191-03-16T08:00:00.000000000'), numpy.datetime64('2191-03-16T09:00:00.000000000'), numpy.datetime64('2167-01-11T05:00:00.000000000'), numpy.datetime64('2126-05-09T05:00:00.000000000')]",
mimiciii,chartevents_22,storetime,timestamp without time zone,2544521.0,0.0,100.0,,,,"[numpy.datetime64('2101-10-25T04:05:00.000000000'), numpy.datetime64('2191-03-16T09:16:00.000000000'), numpy.datetime64('2191-03-16T09:55:00.000000000'), numpy.datetime64('2167-01-11T04:43:00.000000000'), numpy.datetime64('2126-05-09T05:41:00.000000000')]",
mimiciii,chartevents_22,cgid,integer,2544521.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,"[16302, 18692, 20971, 19429]",
mimiciii,chartevents_22,value,character varying,2544521.0,7.633563362574787,99.99969999998575,,,,"['Occasional', 'None', 'Frequent']",
mimiciii,chartevents_22,valuenum,double precision,2544521.0,25445.21,99.0,,,,[None],
mimiciii,chartevents_22,valueuom,character varying,2544521.0,25445.21,99.0,,,,[None],
mimiciii,chartevents_22,warning,integer,2544521.0,25445.21,99.0,,,,[None],
mimiciii,chartevents_22,error,integer,2544521.0,25445.21,99.0,,,,[None],
mimiciii,chartevents_22,resultstatus,character varying,2544521.0,25445.21,99.0,,,,[None],
mimiciii,chartevents_22,stopped,character varying,2544521.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_23,row_id,integer,9458.0,0.0,100.0,,,,"[34410828, 34410845, 34410873, 34416340, 34417375]",
mimiciii,chartevents_23,subject_id,integer,9458.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,[38],
mimiciii,chartevents_23,hadm_id,integer,9458.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,[185910],
mimiciii,chartevents_23,icustay_id,integer,9458.0,0.0,100.0,chartevents_fk_icustay_id,icustays,icustay_id,[248910],
mimiciii,chartevents_23,itemid,integer,9458.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,[160],
mimiciii,chartevents_23,charttime,timestamp without time zone,9458.0,0.0,100.0,,,,"[numpy.datetime64('2166-08-28T12:00:00.000000000'), numpy.datetime64('2166-08-28T13:00:00.000000000'), numpy.datetime64('2166-08-28T14:00:00.000000000'), numpy.datetime64('2166-09-03T07:00:00.000000000'), numpy.datetime64('2166-09-04T06:00:00.000000000')]",
mimiciii,chartevents_23,storetime,timestamp without time zone,9458.0,0.0,100.0,,,,"[numpy.datetime64('2166-08-28T12:02:00.000000000'), numpy.datetime64('2166-08-28T13:24:00.000000000'), numpy.datetime64('2166-08-28T14:00:00.000000000'), numpy.datetime64('2166-09-03T07:20:00.000000000'), numpy.datetime64('2166-09-04T08:11:00.000000000')]",
mimiciii,chartevents_23,cgid,integer,9458.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,"[15425, 20297]",
mimiciii,chartevents_23,value,character varying,9458.0,1.5399999731406568,99.98371748812498,,,,['Occasional'],
mimiciii,chartevents_23,valuenum,double precision,9458.0,94.58,99.0,,,,[None],
mimiciii,chartevents_23,valueuom,character varying,9458.0,94.58,99.0,,,,[None],
mimiciii,chartevents_23,warning,integer,9458.0,94.58,99.0,,,,[None],
mimiciii,chartevents_23,error,integer,9458.0,94.58,99.0,,,,[None],
mimiciii,chartevents_23,resultstatus,character varying,9458.0,94.58,99.0,,,,[None],
mimiciii,chartevents_23,stopped,character varying,9458.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_24,row_id,integer,3236318.0,0.0,100.0,,,,"[34308323, 34309362, 34309420, 34335426, 34359359]",
mimiciii,chartevents_24,subject_id,integer,3236318.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,"[3, 4, 13, 26]",
mimiciii,chartevents_24,hadm_id,integer,3236318.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,"[145834, 185777, 143045, 197661]",
mimiciii,chartevents_24,icustay_id,integer,3236318.0,34.520725717123135,99.99893333332146,chartevents_fk_icustay_id,icustays,icustay_id,"[211552, 294638, 263738, 244882]",
mimiciii,chartevents_24,itemid,integer,3236318.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,[161],
mimiciii,chartevents_24,charttime,timestamp without time zone,3236318.0,0.0,100.0,,,,"[numpy.datetime64('2101-10-25T04:00:00.000000000'), numpy.datetime64('2191-03-16T08:00:00.000000000'), numpy.datetime64('2191-03-16T09:00:00.000000000'), numpy.datetime64('2167-01-11T05:00:00.000000000'), numpy.datetime64('2126-05-09T05:00:00.000000000')]",
mimiciii,chartevents_24,storetime,timestamp without time zone,3236318.0,0.0,100.0,,,,"[numpy.datetime64('2101-10-25T04:05:00.000000000'), numpy.datetime64('2191-03-16T09:16:00.000000000'), numpy.datetime64('2191-03-16T09:55:00.000000000'), numpy.datetime64('2167-01-11T04:43:00.000000000'), numpy.datetime64('2126-05-09T05:41:00.000000000')]",
mimiciii,chartevents_24,cgid,integer,3236318.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,"[16302, 18692, 20971, 19429]",
mimiciii,chartevents_24,value,character varying,3236318.0,18.33913494853885,99.99943333334524,,,,"[""PVC's"", 'None']",
mimiciii,chartevents_24,valuenum,double precision,3236318.0,32363.18,99.0,,,,[None],
mimiciii,chartevents_24,valueuom,character varying,3236318.0,32363.18,99.0,,,,[None],
mimiciii,chartevents_24,warning,integer,3236318.0,32363.18,99.0,,,,[None],
mimiciii,chartevents_24,error,integer,3236318.0,32363.18,99.0,,,,[None],
mimiciii,chartevents_24,resultstatus,character varying,3236318.0,32363.18,99.0,,,,[None],
mimiciii,chartevents_24,stopped,character varying,3236318.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_25,row_id,integer,1837071.0,0.0,100.0,,,,"[34309363, 34309364, 34309365, 34309366, 34309367]",
mimiciii,chartevents_25,subject_id,integer,1837071.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,[4],
mimiciii,chartevents_25,hadm_id,integer,1837071.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,[185777],
mimiciii,chartevents_25,icustay_id,integer,1837071.0,16.533638715989653,99.99910000001546,chartevents_fk_icustay_id,icustays,icustay_id,[294638],
mimiciii,chartevents_25,itemid,integer,1837071.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,"[166, 167, 168, 169, 170]",
mimiciii,chartevents_25,charttime,timestamp without time zone,1837071.0,0.0,100.0,,,,[numpy.datetime64('2191-03-16T08:00:00.000000000')],
mimiciii,chartevents_25,storetime,timestamp without time zone,1837071.0,0.0,100.0,,,,[numpy.datetime64('2191-03-16T09:16:00.000000000')],
mimiciii,chartevents_25,cgid,integer,1837071.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,[18692],
mimiciii,chartevents_25,value,character varying,1837071.0,80.21876475072932,99.99563333345577,,,,"['Not Given', 'Patient', 'Explanation', 'Yes', 'Understands']",
mimiciii,chartevents_25,valuenum,double precision,1837071.0,17696.504753787518,99.03670001029968,,,,[nan],
mimiciii,chartevents_25,valueuom,character varying,1837071.0,18280.080724840165,99.00493335723877,,,,[None],
mimiciii,chartevents_25,warning,integer,1837071.0,18370.71,99.0,,,,[None],
mimiciii,chartevents_25,error,integer,1837071.0,18370.71,99.0,,,,[None],
mimiciii,chartevents_25,resultstatus,character varying,1837071.0,18370.71,99.0,,,,[None],
mimiciii,chartevents_25,stopped,character varying,1837071.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_26,row_id,integer,954139.0,0.0,100.0,,,,"[34309370, 34310439, 34335427, 34316022, 34340928]",
mimiciii,chartevents_26,subject_id,integer,954139.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,"[4, 6, 13, 9, 19]",
mimiciii,chartevents_26,hadm_id,integer,954139.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,"[185777, 107064, 143045, 150750, 109235]",
mimiciii,chartevents_26,icustay_id,integer,954139.0,7.9511585258657576,99.99916666664647,chartevents_fk_icustay_id,icustays,icustay_id,"[294638, 228232, 263738, 220597, 273430]",
mimiciii,chartevents_26,itemid,integer,954139.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,[184],
mimiciii,chartevents_26,charttime,timestamp without time zone,954139.0,0.0,100.0,,,,"[numpy.datetime64('2191-03-16T08:00:00.000000000'), numpy.datetime64('2175-05-31T02:00:00.000000000'), numpy.datetime64('2167-01-11T05:00:00.000000000'), numpy.datetime64('2149-11-11T00:00:00.000000000'), numpy.datetime64('2108-08-06T13:00:00.000000000')]",
mimiciii,chartevents_26,storetime,timestamp without time zone,954139.0,0.0,100.0,,,,"[numpy.datetime64('2191-03-16T09:16:00.000000000'), numpy.datetime64('2175-05-31T02:16:00.000000000'), numpy.datetime64('2167-01-11T04:43:00.000000000'), numpy.datetime64('2149-11-11T00:32:00.000000000'), numpy.datetime64('2108-08-06T16:03:00.000000000')]",
mimiciii,chartevents_26,cgid,integer,954139.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,"[18692, 15443, 20971, 16273, 15521]",
mimiciii,chartevents_26,value,character varying,954139.0,4.770695226595853,99.99949999997625,,,,"['4 Spontaneously', '1 No Response']",
mimiciii,chartevents_26,valuenum,double precision,954139.0,4.770695226595853,99.99949999997625,,,,"[4.0, 1.0]",
mimiciii,chartevents_26,valueuom,character varying,954139.0,9541.39,99.0,,,,[None],
mimiciii,chartevents_26,warning,integer,954139.0,9541.39,99.0,,,,[None],
mimiciii,chartevents_26,error,integer,954139.0,9541.39,99.0,,,,[None],
mimiciii,chartevents_26,resultstatus,character varying,954139.0,9541.39,99.0,,,,[None],
mimiciii,chartevents_26,stopped,character varying,954139.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_27,row_id,integer,1456328.0,0.0,100.0,,,,"[34309371, 34316023, 34316024, 34317097, 34340929]",
mimiciii,chartevents_27,subject_id,integer,1456328.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,"[4, 9, 19]",
mimiciii,chartevents_27,hadm_id,integer,1456328.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,"[185777, 150750, 109235]",
mimiciii,chartevents_27,icustay_id,integer,1456328.0,14.563280691718683,99.99899999995252,chartevents_fk_icustay_id,icustays,icustay_id,"[294638, 220597, 273430]",
mimiciii,chartevents_27,itemid,integer,1456328.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,"[190, 197]",
mimiciii,chartevents_27,charttime,timestamp without time zone,1456328.0,0.0,100.0,,,,"[numpy.datetime64('2191-03-16T08:00:00.000000000'), numpy.datetime64('2149-11-11T00:00:00.000000000'), numpy.datetime64('2149-11-11T20:00:00.000000000'), numpy.datetime64('2108-08-06T13:00:00.000000000')]",
mimiciii,chartevents_27,storetime,timestamp without time zone,1456328.0,0.0,100.0,,,,"[numpy.datetime64('2191-03-16T08:21:00.000000000'), numpy.datetime64('2149-11-10T23:31:00.000000000'), numpy.datetime64('2149-11-11T00:32:00.000000000'), numpy.datetime64('2149-11-11T20:02:00.000000000'), numpy.datetime64('2108-08-06T16:03:00.000000000')]",
mimiciii,chartevents_27,cgid,integer,1456328.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,"[19747, 17398, 16273, 15521]",
mimiciii,chartevents_27,value,character varying,1456328.0,156.3125398746878,99.98926666658372,,,,"['.5', '.60000002384185791', 'No', 'Consistently']",
mimiciii,chartevents_27,valuenum,double precision,1456328.0,7530.186512465477,99.48293334245682,,,,"[0.5, 0.6000000238418579, nan]",
mimiciii,chartevents_27,valueuom,character varying,1456328.0,7514.652084174156,99.48400002717972,,,,"['torr', None]",
mimiciii,chartevents_27,warning,integer,1456328.0,14563.28,99.0,,,,[None],
mimiciii,chartevents_27,error,integer,1456328.0,14563.28,99.0,,,,[None],
mimiciii,chartevents_27,resultstatus,character varying,1456328.0,14563.28,99.0,,,,[None],
mimiciii,chartevents_27,stopped,character varying,1456328.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_28,row_id,integer,945638.0,0.0,100.0,,,,"[34309372, 34310440, 34335428, 34316025, 34340930]",
mimiciii,chartevents_28,subject_id,integer,945638.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,"[4, 6, 13, 9, 19]",
mimiciii,chartevents_28,hadm_id,integer,945638.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,"[185777, 107064, 143045, 150750, 109235]",
mimiciii,chartevents_28,icustay_id,integer,945638.0,7.880316857483703,99.99916666664649,chartevents_fk_icustay_id,icustays,icustay_id,"[294638, 228232, 263738, 220597, 273430]",
mimiciii,chartevents_28,itemid,integer,945638.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,[198],
mimiciii,chartevents_28,charttime,timestamp without time zone,945638.0,0.0,100.0,,,,"[numpy.datetime64('2191-03-16T08:00:00.000000000'), numpy.datetime64('2175-05-31T02:00:00.000000000'), numpy.datetime64('2167-01-11T05:00:00.000000000'), numpy.datetime64('2149-11-11T00:00:00.000000000'), numpy.datetime64('2108-08-06T13:00:00.000000000')]",
mimiciii,chartevents_28,storetime,timestamp without time zone,945638.0,0.0,100.0,,,,"[numpy.datetime64('2191-03-16T09:16:00.000000000'), numpy.datetime64('2175-05-31T02:16:00.000000000'), numpy.datetime64('2167-01-11T04:43:00.000000000'), numpy.datetime64('2149-11-11T00:32:00.000000000'), numpy.datetime64('2108-08-06T16:03:00.000000000')]",
mimiciii,chartevents_28,cgid,integer,945638.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,"[18692, 15443, 20971, 16273, 15521]",
mimiciii,chartevents_28,value,character varying,945638.0,35.619031006889415,99.99623333336784,,,,"['15', '3', '14']",
mimiciii,chartevents_28,valuenum,double precision,945638.0,1.8912759522223497,99.99980000000505,,,,"[15.0, 3.0, 14.0]",
mimiciii,chartevents_28,valueuom,character varying,945638.0,0.0,100.0,,,,['points'],
mimiciii,chartevents_28,warning,integer,945638.0,9456.38,99.0,,,,[None],
mimiciii,chartevents_28,error,integer,945638.0,9456.38,99.0,,,,[None],
mimiciii,chartevents_28,resultstatus,character varying,945638.0,9456.38,99.0,,,,[None],
mimiciii,chartevents_28,stopped,character varying,945638.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_29,row_id,integer,1545176.0,0.0,100.0,,,,"[34316026, 34316027, 34340931, 34305310, 34331304]",
mimiciii,chartevents_29,subject_id,integer,1545176.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,"[9, 19, 3, 12]",
mimiciii,chartevents_29,hadm_id,integer,1545176.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,"[150750, 109235, 145834, 112213]",
mimiciii,chartevents_29,icustay_id,integer,1545176.0,10.816231614332645,99.99930000002496,chartevents_fk_icustay_id,icustays,icustay_id,"[220597, 273430, 211552, 232669]",
mimiciii,chartevents_29,itemid,integer,1545176.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,"[202, 208]",
mimiciii,chartevents_29,charttime,timestamp without time zone,1545176.0,0.0,100.0,,,,"[numpy.datetime64('2149-11-11T00:00:00.000000000'), numpy.datetime64('2108-08-06T13:00:00.000000000'), numpy.datetime64('2101-10-22T01:00:00.000000000'), numpy.datetime64('2104-08-13T19:00:00.000000000')]",
mimiciii,chartevents_29,storetime,timestamp without time zone,1545176.0,0.0,100.0,,,,"[numpy.datetime64('2149-11-11T00:32:00.000000000'), numpy.datetime64('2108-08-06T16:03:00.000000000'), numpy.datetime64('2101-10-22T03:14:00.000000000'), numpy.datetime64('2104-08-13T19:07:00.000000000')]",
mimiciii,chartevents_29,cgid,integer,1545176.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,"[16273, 15521, 21570, 17609]",
mimiciii,chartevents_29,value,character varying,1545176.0,304.3996729670465,99.9802999999374,,,,"['Done', 'Impaired', 'Intact']",
mimiciii,chartevents_29,valuenum,double precision,1545176.0,15451.76,99.0,,,,[None],
mimiciii,chartevents_29,valueuom,character varying,1545176.0,15451.76,99.0,,,,[None],
mimiciii,chartevents_29,warning,integer,1545176.0,15451.76,99.0,,,,[None],
mimiciii,chartevents_29,error,integer,1545176.0,15451.76,99.0,,,,[None],
mimiciii,chartevents_29,resultstatus,character varying,1545176.0,15451.76,99.0,,,,[None],
mimiciii,chartevents_29,stopped,character varying,1545176.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_30,row_id,integer,955452.0,0.0,100.0,,,,"[34309373, 34310441, 34335429, 34348635, 34306356]",
mimiciii,chartevents_30,subject_id,integer,955452.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,"[4, 6, 13, 21, 3]",
mimiciii,chartevents_30,hadm_id,integer,955452.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,"[185777, 107064, 143045, 111970, 145834]",
mimiciii,chartevents_30,icustay_id,integer,955452.0,7.9621001927973705,99.99916666664649,chartevents_fk_icustay_id,icustays,icustay_id,"[294638, 228232, 263738, 216859, 211552]",
mimiciii,chartevents_30,itemid,integer,955452.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,[210],
mimiciii,chartevents_30,charttime,timestamp without time zone,955452.0,0.0,100.0,,,,"[numpy.datetime64('2191-03-16T08:00:00.000000000'), numpy.datetime64('2175-05-31T02:00:00.000000000'), numpy.datetime64('2167-01-11T05:00:00.000000000'), numpy.datetime64('2135-02-01T14:00:00.000000000'), numpy.datetime64('2101-10-23T01:00:00.000000000')]",
mimiciii,chartevents_30,storetime,timestamp without time zone,955452.0,0.0,100.0,,,,"[numpy.datetime64('2191-03-16T09:16:00.000000000'), numpy.datetime64('2175-05-31T02:16:00.000000000'), numpy.datetime64('2167-01-11T05:07:00.000000000'), numpy.datetime64('2135-02-01T17:38:00.000000000'), numpy.datetime64('2101-10-23T01:08:00.000000000')]",
mimiciii,chartevents_30,cgid,integer,955452.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,"[18692, 15443, 20971, 19014, 15225]",
mimiciii,chartevents_30,value,character varying,955452.0,9.236036067923997,99.99903333332622,,,,"['30 degrees', '45 degrees']",
mimiciii,chartevents_30,valuenum,double precision,955452.0,9554.52,99.0,,,,[None],
mimiciii,chartevents_30,valueuom,character varying,955452.0,9554.52,99.0,,,,[None],
mimiciii,chartevents_30,warning,integer,955452.0,9554.52,99.0,,,,[None],
mimiciii,chartevents_30,error,integer,955452.0,9554.52,99.0,,,,[None],
mimiciii,chartevents_30,resultstatus,character varying,955452.0,9554.52,99.0,,,,[None],
mimiciii,chartevents_30,stopped,character varying,955452.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_31,row_id,integer,5180828.0,0.0,100.0,,,,"[34308324, 34309374, 34310442, 34335403, 34335430]",
mimiciii,chartevents_31,subject_id,integer,5180828.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,"[3, 4, 6, 13]",
mimiciii,chartevents_31,hadm_id,integer,5180828.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,"[145834, 185777, 107064, 143045]",
mimiciii,chartevents_31,icustay_id,integer,5180828.0,56.98910769119859,99.99890000000596,chartevents_fk_icustay_id,icustays,icustay_id,"[211552, 294638, 228232, 263738]",
mimiciii,chartevents_31,itemid,integer,5180828.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,[211],
mimiciii,chartevents_31,charttime,timestamp without time zone,5180828.0,0.0,100.0,,,,"[numpy.datetime64('2101-10-25T04:00:00.000000000'), numpy.datetime64('2191-03-16T08:00:00.000000000'), numpy.datetime64('2175-05-31T02:00:00.000000000'), numpy.datetime64('2167-01-11T04:55:00.000000000'), numpy.datetime64('2167-01-11T05:00:00.000000000')]",
mimiciii,chartevents_31,storetime,timestamp without time zone,5180828.0,0.0,100.0,,,,"[numpy.datetime64('2101-10-25T04:05:00.000000000'), numpy.datetime64('2191-03-16T09:16:00.000000000'), numpy.datetime64('2175-05-31T02:16:00.000000000'), numpy.datetime64('2167-01-11T05:17:00.000000000'), numpy.datetime64('2167-01-11T04:43:00.000000000')]",
mimiciii,chartevents_31,cgid,integer,5180828.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,"[16302, 18692, 15443, 20971]",
mimiciii,chartevents_31,value,character varying,5180828.0,203.77923429353163,99.99606666667387,,,,"['88', '80', '79', '98', '82']",
mimiciii,chartevents_31,valuenum,double precision,5180828.0,15.542484738228376,99.99969999998576,,,,"[88.0, 80.0, 79.0, 98.0, 82.0]",
mimiciii,chartevents_31,valueuom,character varying,5180828.0,0.0,100.0,,,,['BPM'],
mimiciii,chartevents_31,warning,integer,5180828.0,51808.28,99.0,,,,[None],
mimiciii,chartevents_31,error,integer,5180828.0,51808.28,99.0,,,,[None],
mimiciii,chartevents_31,resultstatus,character varying,5180828.0,51808.28,99.0,,,,[None],
mimiciii,chartevents_31,stopped,character varying,5180828.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_32,row_id,integer,3303181.0,0.0,100.0,,,,"[34308325, 34309375, 34310443, 34335431, 34359361]",
mimiciii,chartevents_32,subject_id,integer,3303181.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,"[3, 4, 6, 13, 26]",
mimiciii,chartevents_32,hadm_id,integer,3303181.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,"[145834, 185777, 107064, 143045, 197661]",
mimiciii,chartevents_32,icustay_id,integer,3303181.0,46.24453235108871,99.99860000004992,chartevents_fk_icustay_id,icustays,icustay_id,"[211552, 294638, 228232, 263738, 244882]",
mimiciii,chartevents_32,itemid,integer,3303181.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,[212],
mimiciii,chartevents_32,charttime,timestamp without time zone,3303181.0,0.0,100.0,,,,"[numpy.datetime64('2101-10-25T04:00:00.000000000'), numpy.datetime64('2191-03-16T08:00:00.000000000'), numpy.datetime64('2175-05-31T02:00:00.000000000'), numpy.datetime64('2167-01-11T05:00:00.000000000'), numpy.datetime64('2126-05-09T05:00:00.000000000')]",
mimiciii,chartevents_32,storetime,timestamp without time zone,3303181.0,0.0,100.0,,,,"[numpy.datetime64('2101-10-25T04:05:00.000000000'), numpy.datetime64('2191-03-16T09:16:00.000000000'), numpy.datetime64('2175-05-31T02:16:00.000000000'), numpy.datetime64('2167-01-11T04:43:00.000000000'), numpy.datetime64('2126-05-09T05:41:00.000000000')]",
mimiciii,chartevents_32,cgid,integer,3303181.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,"[16302, 18692, 15443, 20971, 19429]",
mimiciii,chartevents_32,value,character varying,3303181.0,7.707422539190884,99.99976666666043,,,,"['Normal Sinus', 'AV Paced']",
mimiciii,chartevents_32,valuenum,double precision,3303181.0,33031.81,99.0,,,,[None],
mimiciii,chartevents_32,valueuom,character varying,3303181.0,33031.81,99.0,,,,[None],
mimiciii,chartevents_32,warning,integer,3303181.0,33031.81,99.0,,,,[None],
mimiciii,chartevents_32,error,integer,3303181.0,33031.81,99.0,,,,[None],
mimiciii,chartevents_32,resultstatus,character varying,3303181.0,33031.81,99.0,,,,[None],
mimiciii,chartevents_32,stopped,character varying,3303181.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_33,row_id,integer,3676735.0,0.0,100.0,,,,"[34310444, 34316030, 34316031, 34316032, 34317100]",
mimiciii,chartevents_33,subject_id,integer,3676735.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,"[6, 9]",
mimiciii,chartevents_33,hadm_id,integer,3676735.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,"[107064, 150750]",
mimiciii,chartevents_33,icustay_id,integer,3676735.0,25.73714408230735,99.99930000002496,chartevents_fk_icustay_id,icustays,icustay_id,"[228232, 220597]",
mimiciii,chartevents_33,itemid,integer,3676735.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,"[232, 216, 218, 219]",
mimiciii,chartevents_33,charttime,timestamp without time zone,3676735.0,0.0,100.0,,,,"[numpy.datetime64('2175-05-31T02:00:00.000000000'), numpy.datetime64('2149-11-11T00:00:00.000000000'), numpy.datetime64('2149-11-11T20:00:00.000000000')]",
mimiciii,chartevents_33,storetime,timestamp without time zone,3676735.0,0.0,100.0,,,,"[numpy.datetime64('2175-05-31T02:16:00.000000000'), numpy.datetime64('2149-11-11T00:32:00.000000000'), numpy.datetime64('2149-11-10T23:31:00.000000000'), numpy.datetime64('2149-11-11T20:02:00.000000000')]",
mimiciii,chartevents_33,cgid,integer,3676735.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,"[15443, 16273, 17398]",
mimiciii,chartevents_33,value,character varying,3676735.0,955.9511197235436,99.97399999946354,,,,"['WNL', 'Reverse T-Berg', '45', '40', '50']",
mimiciii,chartevents_33,valuenum,double precision,3676735.0,27680.912925091387,99.24713331460953,,,,"[nan, 45.0, 40.0, 50.0]",
mimiciii,chartevents_33,valueuom,character varying,3676735.0,27878.229446017744,99.24176669120789,,,,"[None, 'cmH2O', 'BPM']",
mimiciii,chartevents_33,warning,integer,3676735.0,36767.35,99.0,,,,[None],
mimiciii,chartevents_33,error,integer,3676735.0,36767.35,99.0,,,,[None],
mimiciii,chartevents_33,resultstatus,character varying,3676735.0,36767.35,99.0,,,,[None],
mimiciii,chartevents_33,stopped,character varying,3676735.0,2.451156693917801,99.99993333333259,,,,['NotStopd'],
mimiciii,chartevents_34,row_id,integer,7811471.0,0.0,100.0,,,,"[34308326, 34308327, 34308328, 34308329, 34308330]",
mimiciii,chartevents_34,subject_id,integer,7811471.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,[3],
mimiciii,chartevents_34,hadm_id,integer,7811471.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,[145834],
mimiciii,chartevents_34,icustay_id,integer,7811471.0,85.92618053440005,99.99890000000596,chartevents_fk_icustay_id,icustays,icustay_id,[211552],
mimiciii,chartevents_34,itemid,integer,7811471.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,"[338, 339, 344, 345, 356]",
mimiciii,chartevents_34,charttime,timestamp without time zone,7811471.0,0.0,100.0,,,,[numpy.datetime64('2101-10-25T04:00:00.000000000')],
mimiciii,chartevents_34,storetime,timestamp without time zone,7811471.0,0.0,100.0,,,,[numpy.datetime64('2101-10-25T04:05:00.000000000')],
mimiciii,chartevents_34,cgid,integer,7811471.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,[16302],
mimiciii,chartevents_34,value,character varying,7811471.0,2770.468428048529,99.96453333273531,,,,"['Normal Saline', 'Other/Remarks', 'Dry Sterile Dsg']",
mimiciii,chartevents_34,valuenum,double precision,7811471.0,72331.61868176043,99.07403331995009,,,,[None],
mimiciii,chartevents_34,valueuom,character varying,7811471.0,71378.61938365162,99.086233317852,,,,[None],
mimiciii,chartevents_34,warning,integer,7811471.0,78114.71,99.0,,,,[None],
mimiciii,chartevents_34,error,integer,7811471.0,78114.71,99.0,,,,[None],
mimiciii,chartevents_34,resultstatus,character varying,7811471.0,78114.71,99.0,,,,[None],
mimiciii,chartevents_34,stopped,character varying,7811471.0,0.0,100.0,,,,['NotStopd'],
